LATITUD,LONGITUD
25.7027656,-100.5020858
25.67251741,-100.4733493
25.67251741,-100.4733493
25.67365307,-100.4747727
25.67365307,-100.4747727
25.67460457,-100.4725973
25.67460457,-100.4725973
25.67477355,-100.4741711
25.67477355,-100.4741711
25.68065054,-100.4286461
25.68065054,-100.4286461
25.68017297,-100.4292261
25.68017297,-100.4292261
25.68036158,-100.4263083
25.68036158,-100.4263083
25.6787624,-100.4202151
25.6939109,-100.424509
25.693111,-100.4246862
25.6914175,-100.4247488
25.6862662,-100.4816359
25.6981295,-100.4644016
25.69357021,-100.4208658
25.6949621,-100.4584196
25.69582744,-100.4591415
25.6767698,-100.4721301
25.68180931,-100.4824741
25.68185828,-100.4799837
25.66808603,-100.4529856
25.66808603,-100.4529856
25.6691858,-100.457163
25.6708312,-100.4668554
25.6685275,-100.4530795
25.67189898,-100.4587597
25.66390584,-100.4519792
25.66443538,-100.4534194
25.66258344,-100.4543413
25.66230269,-100.4533415
25.66209152,-100.4519604
25.68367532,-100.4955345
25.68077726,-100.4921646
25.68253745,-100.4931161
25.69489048,-100.4539712
25.6845645,-100.4280343
25.68526944,-100.4275345
25.68486932,-100.4220597
25.68439938,-100.425685
25.68710095,-100.4270222
25.68682203,-100.4266976
25.68348633,-100.4221584
25.6825532,-100.4214627
25.67170185,-100.4561054
25.68807493,-100.4412433
25.68768288,-100.4413909
25.68794863,-100.4427299
25.68717229,-100.4402194
25.6980601,-100.449575
25.68809345,-100.4529069
25.69057278,-100.4572908
25.69059813,-100.4619147
25.687786,-100.4566326
25.68212146,-100.48868
25.70788402,-100.5088952
25.70714172,-100.5086566
25.68383321,-100.4298406
25.68054853,-100.4293389
25.68005946,-100.4246125
25.68210055,-100.430586
25.67968745,-100.424828
25.68887574,-100.4348814
25.68627318,-100.4311298
25.68581769,-100.4307346
25.68558983,-100.4317921
25.70409477,-100.4601771
25.70199918,-100.46061
25.70483988,-100.4587658
25.70332485,-100.4558868
25.67735202,-100.4795556
25.67549441,-100.4736469
25.67606641,-100.4809706
25.67561248,-100.4799696
25.67440329,-100.474107
25.67414593,-100.4746215
25.69537124,-100.4999802
25.70068206,-100.5031908
25.69505119,-100.4988003
25.69358495,-100.4987156
25.6943629,-100.4971951
25.69279615,-100.4981737
25.69436447,-100.4947229
25.67193463,-100.453056
25.67075245,-100.4530862
25.67100534,-100.4538052
25.67158053,-100.4624231
25.67163593,-100.4538931
25.65905811,-100.4528391
25.65935245,-100.4531203
25.65876076,-100.4538801
25.66085408,-100.4577307
25.66270457,-100.4623019
25.66287156,-100.4591323
25.67773512,-100.4954951
25.67825984,-100.4966322
25.67721718,-100.4935943
25.68023589,-100.4921985
25.67629124,-100.4940383
25.67970387,-100.4932537
25.69146805,-100.4429307
25.68746995,-100.4450315
25.68635951,-100.4201597
25.68722545,-100.4194296
25.68844849,-100.4579925
25.69472898,-100.467855
25.69060515,-100.4572306
25.69384436,-100.4645666
25.67454565,-100.4806964
25.67685958,-100.4793877
25.70178455,-100.508717
25.70524448,-100.5092067
25.70209625,-100.5089852
25.70283323,-100.5096469
25.70316284,-100.5095297
25.69799462,-100.4554921
25.69674727,-100.4501418
25.69853363,-100.4551776
25.69924531,-100.4430058
25.6899622,-100.4388906
25.69155496,-100.4370206
25.69210304,-100.4380532
25.69024823,-100.437728
25.69818954,-100.4348124
25.69934972,-100.4346324
25.68394538,-100.4459055
25.68648516,-100.4494052
25.69072874,-100.434026
25.7028391,-100.4602951
25.70441599,-100.463814
25.6950524,-100.4988086
25.6733381,-100.4735961
25.67526418,-100.4769446
25.67528614,-100.4742372
25.6872306,-100.4183188
25.68950283,-100.4167858
25.69079885,-100.4174773
25.6962425,-100.4638172
25.6967968,-100.4640666
25.6671239,-100.4651739
25.66684177,-100.4641807
25.6778773,-100.4708919
25.68196541,-100.4678137
25.67799618,-100.4670975
25.68644749,-100.496718
25.68604147,-100.4970723
25.69066681,-100.4497337
25.69138007,-100.4482902
25.68852999,-100.4482313
25.67325759,-100.4620405
25.67101098,-100.4610841
25.66286912,-100.462406
25.66189726,-100.4591518
25.68204704,-100.4199637
25.68394656,-100.4221242
25.68476957,-100.4277008
25.6877539,-100.4278252
25.68554333,-100.4407168
25.68710492,-100.4382728
25.68685587,-100.4386036
25.69452396,-100.447297
25.6809664,-100.4890825
25.6846391,-100.4667997
25.67824948,-100.4649014
25.6810915,-100.4856454
25.67780312,-100.4900056
25.66846078,-100.4644107
25.69598779,-100.4574869
25.68871695,-100.4200463
25.68906132,-100.4195456
25.67073842,-100.4646436
25.66673486,-100.4624845
25.67067505,-100.4650882
25.67850883,-100.4739048
25.69537538,-100.4570506
25.69437938,-100.4551434
25.6905157,-100.4250574
25.68658201,-100.4196642
25.69115006,-100.4241483
25.68807761,-100.4183008
25.66614479,-100.4335084
25.67921947,-100.4228879
25.67930698,-100.4184697
25.67511613,-100.4737213
25.67512561,-100.4778562
25.69464945,-100.4966267
25.69472687,-100.4977511
25.6813085,-100.4307829
25.68238067,-100.4276864
25.6833145,-100.4315336
25.68182266,-100.4275821
25.68154573,-100.4278432
25.68597835,-100.4315808
25.68626504,-100.4315004
25.6924937,-100.427903
25.70424464,-100.4590707
25.70530043,-100.4589796
25.70457577,-100.459444
25.66038264,-100.4578533
25.66197134,-100.4590686
25.69112261,-100.4479997
25.68660171,-100.4229811
25.68955285,-100.4430385
25.67753472,-100.4965702
25.66451682,-100.4625991
25.683296,-100.4190116
25.6889805,-100.4446313
25.677619,-100.4938201
25.6757342,-100.4939366
25.6629491,-100.4595342
25.6647224,-100.4599456
25.67498434,-100.4806388
25.6813434,-100.4890178
25.6744805,-100.4806253
25.68081347,-100.4859079
25.6803719,-100.4870468
25.70637174,-100.5104358
25.70700965,-100.5121173
25.6885339,-100.4578398
25.6875656,-100.4561849
25.69459394,-100.4652346
25.69043445,-100.4616905
25.68954357,-100.4614929
25.69325529,-100.4657189
25.69438163,-100.4434331
25.69796067,-100.4483243
25.69649372,-100.4315702
25.6969156,-100.4317647
25.69084799,-100.4407766
25.69043081,-100.4399038
25.69039529,-100.4398004
25.69914891,-100.4341111
25.6749358,-100.4761128
25.6720511,-100.4774995
25.67471413,-100.4739639
25.67412101,-100.473346
25.6720511,-100.4715337
25.67391151,-100.4742077
25.6735854,-100.4731496
25.6748813,-100.4731524
25.6730979,-100.4742861
25.6731612,-100.4745206
25.6948912,-100.4984208
25.6742009,-100.47476
25.67238874,-100.4743457
25.67260955,-100.4751233
25.6736522,-100.4766403
25.70575311,-100.4628403
25.70574176,-100.4608484
25.69473912,-100.4274628
25.70469046,-100.461482
25.6860637,-100.4318111
25.6844132,-100.432722
25.69638059,-100.4279145
25.69656416,-100.4292558
25.68329068,-100.4416409
25.6690517,-100.4570783
25.6809288,-100.4679436
25.6801753,-100.4668179
25.6808668,-100.4693631
25.67965857,-100.4693317
25.69358051,-100.4583203
25.6963357,-100.4591345
25.69324704,-100.4581123
25.6968124,-100.4584223
25.6966141,-100.4579797
25.68576553,-100.4189649
25.6975344,-100.4573241
25.69413926,-100.4539904
25.6907287,-100.4239723
25.6972131,-100.4585926
25.68843485,-100.4206838
25.68808687,-100.4196059
25.6658375,-100.4374043
25.66464,-100.4347859
25.67010825,-100.4284719
25.679592,-100.4201301
25.6795318,-100.4217006
25.6803522,-100.4240658
25.6863887,-100.498606
25.68234101,-100.4993847
25.6840031,-100.4967037
25.68234101,-100.4993847
25.6598583,-100.4540349
25.6610427,-100.4537972
25.6629389,-100.4535464
25.6634279,-100.4531274
25.6719458,-100.4587439
25.67283655,-100.455567
25.6707919,-100.4546065
25.6711724,-100.4561758
25.6705308,-100.4558559
25.6950238,-100.4515312
25.6899541,-100.4535208
25.692233,-100.4543976
25.6872994,-100.4222598
25.6860653,-100.4227322
25.6844713,-100.4200199
25.6940428,-100.4675042
25.689318,-100.4678562
25.6883954,-100.4668354
25.6830612,-100.4644664
25.6892179,-100.4681147
25.6917943,-100.4607964
25.6949133,-100.4670867
25.68711445,-100.4411024
25.6883927,-100.4378549
25.68987,-100.4420359
25.69252852,-100.4385902
25.6874957,-100.4380207
25.6884557,-100.441784
25.6967838,-100.4475751
25.6969841,-100.4470913
25.698276,-100.4468741
25.7051426,-100.510407
25.7069552,-100.5069724
25.706263,-100.5069935
25.70543453,-100.5106153
25.7061798,-100.5099607
25.7053272,-100.5091083
25.70379983,-100.5061807
25.70464455,-100.5098608
25.67519006,-100.4795444
25.67956115,-100.4898014
25.6758216,-100.481371
25.67637782,-100.4792561
25.67969519,-100.4901038
25.6772358,-100.4819045
25.6777529,-100.4820926
25.67488261,-100.4757709
25.673837,-100.4738052
25.673455,-100.4753134
25.6730858,-100.4753357
25.6726261,-100.4750834
25.673176,-100.47794
25.67401326,-100.4784282
25.6955213,-100.4975019
25.6934522,-100.4973074
25.6944651,-100.4975057
25.6938818,-100.4970758
25.7017979,-100.4596974
25.7019641,-100.4596234
25.7064003,-100.4575127
25.70391662,-100.4572051
25.704302,-100.4601179
25.6903625,-100.4348663
25.68603957,-100.4359439
25.678828,-100.4293596
25.6791583,-100.4243533
25.679135,-100.4292229
25.6792654,-100.4300767
25.6796767,-100.4294292
25.6801601,-100.4288844
25.67900679,-100.4206259
25.67986778,-100.4196558
25.6680614,-100.4674299
25.6673763,-100.4672284
25.6662471,-100.4668575
25.6663319,-100.4630335
25.6782021,-100.4744179
25.6790583,-100.4701383
25.6775657,-100.472151
25.6768445,-100.4722745
25.6805783,-100.4686067
25.69377122,-100.4943211
25.6775251,-100.4712074
25.6964978,-100.4598854
25.6977837,-100.4624396
25.69543,-100.4583563
25.6975354,-100.4618629
25.69414792,-100.4552356
25.6954919,-100.462943
25.6893902,-100.4206576
25.6888717,-100.418515
25.6889072,-100.4228896
25.6887042,-100.4218186
25.6878341,-100.4187029
25.67961514,-100.4224427
25.67968165,-100.4228411
25.6699221,-100.4230087
25.66597214,-100.4335496
25.6795746,-100.4217302
25.6701266,-100.4228016
25.6682792,-100.4218288
25.6703418,-100.4223032
25.66647339,-100.4329464
25.6726363,-100.4224008
25.66605784,-100.4365455
25.65896271,-100.4352816
25.6723446,-100.4535027
25.68596553,-100.4260433
25.68554877,-100.4267203
25.689161,-100.4431238
25.686751,-100.4278524
25.6887984,-100.4508639
25.6835539,-100.4236993
25.68370162,-100.4231315
25.6916878,-100.4449935
25.6904829,-100.4459978
25.6849003,-100.4282003
25.6852198,-100.426719
25.677722,-100.4933263
25.6813026,-100.4913678
25.66436614,-100.4523387
25.6766439,-100.4947501
25.6637656,-100.4538391
25.6779352,-100.4957209
25.6652915,-100.4546183
25.6776781,-100.4970117
25.6804837,-100.4928938
25.6802808,-100.4921443
25.6781736,-100.497702
25.6632741,-100.4522258
25.6781772,-100.4983343
25.6627691,-100.4612297
25.6622446,-100.4523063
25.6743783,-100.4796511
25.6751858,-100.4800331
25.6756585,-100.4794822
25.6774825,-100.4799853
25.6821565,-100.4874481
25.6774505,-100.4796971
25.6886222,-100.4678453
25.6884823,-100.4674098
25.689272,-100.4674644
25.6897034,-100.4678965
25.6951026,-100.4685668
25.6919612,-100.4615512
25.6940596,-100.443367
25.6948914,-100.442995
25.6973488,-100.4401272
25.696556,-100.4431994
25.6986668,-100.4401969
25.6975396,-100.443781
25.6993975,-100.4395829
25.6989583,-100.4441515
25.69198153,-100.4377031
25.699152,-100.4441061
25.6993137,-100.4439438
25.6896827,-100.4382726
25.69245634,-100.4385115
25.69861856,-100.4328741
25.69936788,-100.4336776
25.7011525,-100.5044747
25.7011637,-100.5042463
25.6754149,-100.474704
25.6751239,-100.4737701
25.6749285,-100.4739966
25.6761197,-100.4758867
25.6748406,-100.4741576
25.7065347,-100.5039469
25.6764961,-100.4778461
25.6744753,-100.4783823
25.68601283,-100.4305577
25.68508237,-100.4315544
25.7020145,-100.4656093
25.7022351,-100.4644346
25.7054557,-100.4576722
25.7013139,-100.4633408
25.7025292,-100.4568915
25.7026508,-100.4625025
25.7062115,-100.4560455
25.69656473,-100.4307229
25.6816888,-100.4311002
25.6819811,-100.4303222
25.6815961,-100.4303573
25.66852381,-100.4219166
25.6662156,-100.4352871
25.66780117,-100.4668108
25.66678742,-100.4665335
25.6828619,-100.4650901
25.6657079,-100.4651764
25.6820596,-100.4643251
25.66729224,-100.465092
25.69682433,-100.4570989
25.69607497,-100.4574689
25.69480851,-100.4589579
25.6958626,-100.4576245
25.69466682,-100.4582225
25.6887631,-100.4224259
25.6881935,-100.420002
25.6891544,-100.4217008
25.6896823,-100.4227823
25.69550216,-100.4605198
25.69616525,-100.460536
25.6900085,-100.4232527
25.6926376,-100.4238891
25.6926376,-100.4238891
25.6650967,-100.4363391
25.66542808,-100.4390951
25.6667308,-100.43845
25.66853018,-100.4349213
25.6664186,-100.4398013
25.6586493,-100.4539944
25.6598556,-100.4546037
25.65890033,-100.4577506
25.6842155,-100.4953147
25.6833182,-100.4957579
25.6851254,-100.4983836
25.68633047,-100.5047685
25.6817657,-100.4972591
25.6821253,-100.4992161
25.68983331,-100.450254
25.6938793,-100.4500551
25.68950307,-100.4491775
25.6933676,-100.4487303
25.6930135,-100.4494123
25.6931508,-100.4501413
25.6937222,-100.4513065
25.6854606,-100.4310446
25.6924067,-100.4502255
25.68849162,-100.4447772
25.6857117,-100.4280903
25.686125,-100.427275
25.68888784,-100.4578966
25.68312467,-100.4657313
25.6897005,-100.4682653
25.688883,-100.467074
25.6927301,-100.4612441
25.7083597,-100.5100596
25.67420981,-100.4804725
25.6786664,-100.4904382
25.7089377,-100.5086516
25.69822238,-100.4496866
25.6947425,-100.4414282
25.6866299,-100.4421442
25.69048967,-100.4410918
25.6880173,-100.4421039
25.6894104,-100.4378219
25.69089413,-100.4400729
25.67468241,-100.4751859
25.6748267,-100.4768572
25.7020555,-100.504681
25.7018473,-100.5057982
25.67553786,-100.4778836
25.67581929,-100.4773389
25.7004345,-100.5053304
25.67633781,-100.477767
25.67660408,-100.4771215
25.7003577,-100.5048095
25.67494961,-100.4732204
25.7030996,-100.5048731
25.67573793,-100.4743663
25.7029377,-100.5035467
25.7051369,-100.4556633
25.7055038,-100.4594164
25.7055359,-100.453789
25.7046091,-100.4598523
25.6812232,-100.425745
25.679227,-100.4292727
25.6818506,-100.4318055
25.6797774,-100.4289823
25.6802564,-100.4313166
