LATITUD,LONGITUD
25.7037054,-100.4567918
25.69577992,-100.4276048
25.69607309,-100.4306329
25.67959293,-100.4269296
25.66903324,-100.4210463
25.6780881,-100.4661249
25.66593692,-100.4655006
25.69509194,-100.4596095
25.66554939,-100.4377567
25.66694841,-100.4367738
25.66318331,-100.4520242
25.66240557,-100.4527392
25.6581264,-100.4573149
25.68029104,-100.4956401
25.68099118,-100.496587
25.68684078,-100.5050012
25.6895753,-100.4499986
25.68788455,-100.4560519
25.68780571,-100.4552134
25.6871249,-100.4402283
25.67448323,-100.4730283
25.67496112,-100.4746791
25.70807484,-100.4597161
25.70386047,-100.463743
25.70403537,-100.4641726
25.69097691,-100.4308764
25.68626504,-100.4313005
