LATITUD,LONGITUD
25.69628435,-100.4583512
25.69371114,-100.4543917
25.68667862,-100.4179689
25.66633321,-100.4324077
25.66674019,-100.4327301
25.66674019,-100.4327301
25.66591339,-100.433253
25.66525346,-100.4335932
25.67955737,-100.4217361
25.66608644,-100.4348012
25.67941208,-100.4190176
25.67473085,-100.4742522
25.67565482,-100.478197
25.67499334,-100.477366
25.67343427,-100.4750158
25.67479738,-100.4781518
25.69499033,-100.4969315
25.69260605,-100.4897752
25.69391166,-100.4889345
25.6938023,-100.499537
25.69438116,-100.4901767
25.68190213,-100.4279034
25.68183761,-100.4394156
25.681203,-100.428034
25.68365644,-100.4411672
25.69659676,-100.4319116
25.69748417,-100.4345971
25.6932957,-100.428104
25.69871585,-100.4333907
25.7047406,-100.4628272
25.7042841,-100.4629315
25.70199538,-100.4655673
25.7047063,-100.4641875
25.66139804,-100.4584497
25.66175214,-100.4586422
25.66263974,-100.4592614
25.68034477,-100.4934399
25.6915576,-100.4493025
25.69118815,-100.4478343
25.68442139,-100.4271596
25.68402164,-100.4239243
25.68525117,-100.4253039
25.67207844,-100.4536244
25.67284565,-100.4539235
25.67049157,-100.4542477
25.67092264,-100.4534911
25.68788874,-100.4227606
25.68632903,-100.4236631
25.68697753,-100.4225239
25.68642674,-100.422671
25.68927649,-100.4431331
25.67599391,-100.4946581
25.6633517,-100.4627499
25.66237842,-100.4621991
25.6708483,-100.4622837
25.6833283,-100.418151
25.684706,-100.4185175
25.6889826,-100.4438865
25.6774075,-100.4935061
25.6637564,-100.4599933
25.68087596,-100.4849117
25.67362086,-100.4806842
25.68067448,-100.4865004
25.68033726,-100.4856273
25.67390425,-100.4816096
25.68003479,-100.4860344
25.6807548,-100.4884897
25.7073968,-100.5104371
25.70276128,-100.5081791
25.7053351,-100.5072995
25.70666693,-100.5117247
25.7045561,-100.5070751
25.70159907,-100.5081703
25.7054346,-100.507913
25.6890616,-100.4579797
25.69125461,-100.461104
25.69494096,-100.466117
25.69093052,-100.4617638
25.69438111,-100.4647199
25.69403173,-100.4650848
25.6975951,-100.4512595
25.69681937,-100.448446
25.69272778,-100.4424688
25.69691762,-100.4477428
25.6978305,-100.4493314
25.69464847,-100.4430183
25.6982189,-100.4497894
25.6915039,-100.4376221
25.6911816,-100.4379673
25.6920389,-100.4380057
25.69043081,-100.4399038
25.69859004,-100.4334443
25.693376,-100.437486
25.69995331,-100.434799
25.6954758,-100.4972944
25.67460233,-100.4735413
25.69255122,-100.4920331
25.6748725,-100.4743327
25.6939014,-100.4908472
25.6737729,-100.4786981
25.6947071,-100.5001844
25.70429558,-100.4629804
25.7025338,-100.4554767
25.70428979,-100.4611189
25.70571317,-100.4603682
25.7052246,-100.4601668
25.6852121,-100.4321628
25.69658583,-100.4298931
25.688098,-100.4314885
25.69725225,-100.4303944
25.6824534,-100.4403953
25.6817546,-100.4469138
25.68331082,-100.4414445
25.6836163,-100.4481366
25.682975,-100.4472696
25.68353895,-100.4435294
25.68395999,-100.4433797
25.6687398,-100.4575863
25.6691242,-100.4662937
25.67877959,-100.4700736
25.69512436,-100.4560546
25.69340871,-100.4575317
25.6958818,-100.4591422
25.6958653,-100.4582989
25.6959066,-100.4583877
25.6899995,-100.4258752
25.6906581,-100.4256325
25.68830407,-100.4225493
25.68892027,-100.4227806
25.68863207,-100.4198394
25.6930298,-100.422936
25.68929724,-100.4211252
25.6664118,-100.4368957
25.6649038,-100.4360606
25.66846104,-100.4306315
25.6796945,-100.4229093
25.6791976,-100.422689
25.6790324,-100.4207289
25.6838168,-100.4978322
25.6847599,-100.496299
25.6640623,-100.4563
25.6612008,-100.4529684
25.66490218,-100.4559043
25.6628416,-100.4544011
25.6624075,-100.4533415
25.66397815,-100.4514041
25.6717526,-100.454693
25.67307046,-100.4559877
25.6942964,-100.4514148
25.6956805,-100.4532886
25.6913762,-100.453677
25.6931377,-100.453154
25.69538559,-100.452927
25.69534896,-100.4523401
25.69455738,-100.4512887
25.6933395,-100.4518268
25.682573,-100.4210084
25.68439602,-100.4189111
25.6862703,-100.4206322
25.68398521,-100.4191365
25.6833357,-100.4197147
25.68339025,-100.4180788
25.6873272,-100.4205265
25.68176107,-100.4657976
25.68164451,-100.4649957
25.69217349,-100.460591
25.6948608,-100.466958
25.69226778,-100.4606686
25.69202885,-100.4378974
25.6888741,-100.4376192
25.6871546,-100.4401646
25.68749382,-100.4399005
25.6881436,-100.4414476
25.6971543,-100.4484413
25.6985132,-100.4398603
25.69770326,-100.4498789
25.7049916,-100.5095853
25.70667911,-100.5052724
25.70462017,-100.5064404
25.7050876,-100.5099815
25.67545164,-100.4789273
25.6748311,-100.4802499
25.6814618,-100.487615
25.67665127,-100.4785126
25.6822065,-100.4889563
25.67705268,-100.478527
25.6784287,-100.4819755
25.6749197,-100.4731571
25.671557,-100.4756497
25.6747858,-100.4727507
25.6718447,-100.4774313
25.67515248,-100.476643
25.6713413,-100.4787719
25.6755048,-100.477698
25.6936877,-100.4993538
25.69315662,-100.4927004
25.6935444,-100.4989589
25.6945231,-100.4984207
25.69382394,-100.4912534
25.6948003,-100.4978583
25.7057437,-100.456495
25.70385786,-100.4577359
25.7064416,-100.4569017
25.7030576,-100.4601555
25.70284749,-100.4551875
25.6919533,-100.433925
25.6858828,-100.4311461
25.6870781,-100.4312672
25.6881006,-100.4313919
25.6894523,-100.431081
25.6913753,-100.4355965
25.6801293,-100.424841
25.67996884,-100.4207883
25.6806283,-100.4246333
25.6677317,-100.4673256
25.6689043,-100.4636306
25.6659622,-100.4668472
25.6677025,-100.4617716
25.66716,-100.462746
25.66855544,-100.467029
25.66875883,-100.4650599
25.6767079,-100.472207
25.6963331,-100.4593928
25.69493406,-100.4568925
25.697863,-100.4628136
25.6976933,-100.4633111
25.695481,-100.4593107
25.6959248,-100.4630662
25.69728184,-100.4630258
25.6955478,-100.460517
25.69174981,-100.4184139
25.6887032,-100.4200687
25.6919722,-100.4274915
25.6883118,-100.4203586
25.6863231,-100.4185609
25.672875,-100.4228816
25.6654186,-100.4333864
25.6690078,-100.4205631
25.6725156,-100.4529834
25.66533339,-100.4363017
25.6652167,-100.4422951
25.6718845,-100.4581825
25.6733915,-100.4540376
25.6734985,-100.4563123
25.6707768,-100.4570961
25.68561189,-100.4277178
25.6909404,-100.4429484
25.68438692,-100.4256196
25.6911451,-100.4432592
25.6889895,-100.4512303
25.691009,-100.4441055
25.6912274,-100.4505795
25.6851147,-100.4261796
25.6766477,-100.4936971
25.680043,-100.4925509
25.6802863,-100.4935617
25.677441,-100.4961752
25.6783199,-100.4966801
25.70869062,-100.5094767
25.70764324,-100.5091872
25.6743589,-100.4801833
25.6810299,-100.4886949
25.70679913,-100.5089541
25.6810971,-100.4882431
25.6815993,-100.4883845
25.6777344,-100.4811575
25.6780058,-100.4810652
25.70792771,-100.5107651
25.6776667,-100.480455
25.6763604,-100.4790321
25.70756318,-100.5108493
25.6829856,-100.4886134
25.70357548,-100.5089358
25.70455988,-100.5071143
25.6950847,-100.4679731
25.69018001,-100.4575778
25.6922824,-100.4611057
25.68808456,-100.4560553
25.6969557,-100.4409585
25.69139424,-100.4386264
25.6974029,-100.4425391
25.6977575,-100.4428871
25.688182,-100.4382306
25.6927641,-100.4373826
25.7009707,-100.5051509
25.7065552,-100.5021476
25.6757072,-100.4742663
25.7013353,-100.5034425
25.70579404,-100.5038683
25.6745554,-100.4746769
25.6757121,-100.4772493
25.6757562,-100.4781223
25.6750878,-100.4784377
25.6733569,-100.4749771
25.6858223,-100.4307238
25.6855451,-100.4317721
25.69577992,-100.4276048
25.7038803,-100.4577126
25.7015903,-100.4648738
25.7029014,-100.4634306
25.7063388,-100.4557366
25.6814341,-100.43544
25.6817749,-100.4354695
25.67973139,-100.4310834
25.68008803,-100.4270201
25.68018517,-100.4291453
25.6818942,-100.4282711
25.68029574,-100.4283196
25.68056734,-100.4244156
25.66896811,-100.4218094
25.6692047,-100.4264513
25.6687824,-100.4262697
25.66827984,-100.4239066
25.66802626,-100.4243888
25.6676852,-100.4291763
25.6666329,-100.4314103
25.66694193,-100.4620424
25.66694033,-100.4629032
25.6771767,-100.4672148
25.6774592,-100.4673485
25.6780501,-100.4673925
25.66700431,-100.4670453
25.6802731,-100.4665832
25.6812827,-100.4676476
25.66533228,-100.4645002
25.6818069,-100.4651327
25.6817067,-100.4656867
25.66748654,-100.46538
25.69522267,-100.4579702
25.69418826,-100.4594812
25.69366401,-100.4593129
25.69528283,-100.4608281
25.691611,-100.4239012
25.69702415,-100.4580169
25.6896213,-100.4199707
25.6931638,-100.4231156
25.6905691,-100.4201307
25.6916173,-100.4220991
25.667126,-100.435153
25.6639752,-100.4379874
25.6646247,-100.4365216
25.6670585,-100.4407706
25.6658899,-100.4360998
25.6590733,-100.4580824
25.6581797,-100.456927
25.6602028,-100.4596602
25.6583492,-100.4575394
25.6609467,-100.4600764
25.66071122,-100.4544533
25.686453,-100.5026663
25.68595437,-100.5039724
25.68027471,-100.4945542
25.6856613,-100.496786
25.6827584,-100.4980298
25.6937405,-100.4495769
25.693454,-100.4487892
25.68766064,-100.425995
25.68768036,-100.4259546
25.68751637,-100.4249761
25.685176,-100.4305727
25.68894738,-100.4452943
25.68786028,-100.4245843
25.68843205,-100.4257405
25.68911332,-100.4266445
25.68367005,-100.465429
25.68300705,-100.4644988
25.6888241,-100.4678897
25.6919221,-100.4611231
25.68385098,-100.4665529
25.6807507,-100.4859538
25.6802104,-100.4852089
25.70453316,-100.5063473
25.67377762,-100.4813462
25.70630119,-100.5051295
25.7077425,-100.5078497
25.67469171,-100.4820423
25.70701413,-100.5047273
25.7075672,-100.5072531
25.67493134,-100.4810672
25.7084216,-100.5074167
25.6783311,-100.487066
25.67641676,-100.4811895
25.6945129,-100.4474312
25.693681,-100.4446407
25.6950281,-100.4489844
25.6935146,-100.445063
25.6959288,-100.4476544
25.6929786,-100.4424607
25.6972118,-100.4484126
25.69353434,-100.441139
25.6944141,-100.4429552
25.68540858,-100.4415833
25.6873113,-100.4431544
25.6877717,-100.4387215
25.6876573,-100.443071
25.69107984,-100.4413425
25.6911949,-100.4386421
25.67528324,-100.4755595
25.7021267,-100.50495
25.6766023,-100.4766582
25.67602567,-100.4743928
25.7026507,-100.5017783
25.7035552,-100.4563474
25.7049364,-100.4564527
25.7041213,-100.4557668
25.70934522,-100.4600987
25.7061788,-100.4585186
25.69278336,-100.4297111
25.69242421,-100.4304548
25.68952767,-100.4315141
25.6826749,-100.427894
25.68704412,-100.4312789
25.6800262,-100.4244649
25.68665148,-100.4309386
25.69156271,-100.4333273
25.69234543,-100.4333615
25.6795,-100.4260182
25.6813691,-100.4299193
25.68519115,-100.4318931
25.6813649,-100.4318897
25.6794347,-100.4313182
